Spotify ID,Title,Artists,Year,Rank,Genres,Acousticness,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Top 50
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,2015,12,"canadian contemporary r&b, canadian pop, pop",0.113,0.769,0,9,0.105,-5.526,0,0.0425,107.949,4,0.583,0
0Cy7wt6IlRfBPHXXjmZbcP,Love Me Like You Do,Ellie Goulding,2015,13,"dance pop, edm, electropop, indietronica, metropopolis, pop, uk pop",0.27,0.597,0,5,0.105,-6.633,0,0.0292,95.012,4,0.324,0
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,2015,14,"irish singer-songwriter, pop",0.634,0.664,0,4,0.116,-5.303,0,0.0464,128.945,4,0.437,0
1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer & DJ Snake Featuring MO,2015,16,"pop, pop rap, edm, dance pop, tropical house, pop dance",0.00346,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.274,0
7oGZAicScQt96OAW4AruYy,Want to Want Me,Jason Derulo,2015,17,"dance pop, pop, pop rap, post-teen pop",0.00906,0.68,0,0,0.109,-5.508,0,0.0629,114.025,4,0.656,0
5xTtaWoae3wi06K5WfVUUH,Shake It Off,Taylor Swift,2014,13,pop,0.0561,0.785,0,7,0.148,-5.414,1,0.165,160.02,4,0.943,0
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Skrillex & Diplo With Justin Bieber,2015,19,"pop, edm, electro house, pop dance",0.041,0.781,4.21E-06,4,0.0789,-4.038,0,0.0567,139.432,4,0.197,0
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,2015,20,"dance pop, pop, pop rock, viral pop",0.0549,0.714,0,7,0.155,-4.987,1,0.129,175.924,4,0.33,0
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap Featuring Remy Boyz,2015,21,"new jersey rap, pop rap, rap, southern hip hop, trap",0.00256,0.717,0,7,0.625,-5.738,1,0.318,190.05,4,0.603,0
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,Meghan Trainor,2015,22,"dance pop, hip pop, pop, post-teen pop",0.0506,0.825,1.03E-06,7,0.111,-5.402,1,0.0464,139.091,4,0.95,0
0PQoUlzP7ILdcrzpajHXc0,Worth It,Fifth Harmony Featuring Kid Ink,2015,23,"melodic rap, pop r&b, trap",0.517,0.535,0,5,0.0942,-4.054,0,0.0638,124.008,5,0.459,0
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),Omarion Featuring Chris Brown & Jhene Aiko,2015,24,"r&b, pop, urban contemporary, pop rap, dance pop, rap",0.0697,0.676,0,10,0.208,-5.655,0,0.0432,97.448,4,0.701,0
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good.",Andy Grammer,2015,25,"dance pop, modern rock, neo mellow, pop, pop rap, pop rock, post-teen pop",0.0324,0.775,0,9,0.351,-7.289,1,0.0546,122.014,4,0.595,0
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,2015,26,"dance pop, pop, uk pop",0.529,0.485,2.04E-05,5,0.0766,-5.795,1,0.0361,82.001,4,0.493,0
578Eooad7oUyn4stovZiPg,Good For You,Selena Gomez Featuring A$AP Rocky,2015,27,"dance pop, pop, post-teen pop, east coast hip hop, hip hop, rap, trap",0.181,0.673,0,5,0.069,-6.484,0,0.0611,88.952,4,0.215,0
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,2014,8,"dance pop, hip pop, pop, post-teen pop",0.0573,0.887,2.87E-06,9,0.124,-3.726,1,0.0503,134.052,4,0.961,0
4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,2015,29,pop,0.00256,0.786,0.00143,2,0.117,-5.572,1,0.0382,95.021,4,0.456,0
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,2015,30,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.00258,0.628,0.00019,2,0.0504,-7.863,1,0.0551,134.966,4,0.552,0
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",2015,31,"pop, pop rap, edm, dance pop, pop dance, big room",0.24,0.73,0,9,0.325,-4.091,1,0.151,85.979,4,0.525,0
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,2015,33,"canadian pop, pop",0.59,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,0.793,0
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,2015,34,"pop, uk pop",0.607,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201,0
62PaSfnXSMyLshYJrlTuL3,Hello,Adele,2015,35,"british soul, pop, pop soul, uk pop",0.33,0.43,0,5,0.0854,-6.134,0,0.0305,78.991,4,0.288,0
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,2015,36,"canadian pop, dance pop, pop, viral pop",0.0151,0.754,0,1,0.0486,-6.684,1,0.0615,149.789,4,0.755,0
2tpfxAXiI52znho4WE3XFA,Talking Body,Tove Lo,2015,37,"dance pop, electropop, metropopolis, pop, post-teen pop, swedish electropop, swedish pop, swedish synthpop",0.0966,0.761,0,4,0.0823,-5.449,0,0.0338,119.999,4,0.114,0
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Pitbull & Ne-Yo,2015,39,"pop, dance pop",0.0921,0.802,0,1,0.694,-5.797,1,0.0582,124.043,4,0.723,0
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City Featuring Adam Levine,2015,40,"reggae fusion, virgin islands reggae",0.304,0.671,0,1,0.0452,-5.709,1,0.0678,118.413,5,0.55,0
4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,Gotye Featuring Kimbra,2012,1,"australian pop, bergen indie, electropop, nz pop",0.591,0.495,0.000133,0,0.0992,-7.036,1,0.037,129.062,4,0.72,0
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015,42,"barbadian pop, dance pop, pop, pop rap, urban contemporary, chicago rap, rap, album rock, art rock, beatlesque, classic rock, mellow gold, rock, soft rock",0.875,0.272,0,2,0.13,-5.662,1,0.0501,205.846,4,0.354,0
04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,2015,43,"emo, modern rock, rock",0.00359,0.858,0,4,0.102,-2.868,0,0.0729,176.042,4,0.56,0
3spdoTYpuCpmq19tuD0bOe,My Way,Fetty Wap Featuring Monty,2015,44,"adult standards, easy listening, lounge",0.7,0.381,0,2,0.122,-7.458,1,0.0274,75.454,4,0.229,0
6DEaND0SHv3sC11xobZLiy,Take Your Time,Sam Hunt,2015,45,"contemporary country, country pop",0.101,0.719,0,11,0.212,-5.603,1,0.0419,158.031,4,0.483,0
2bL2gyO6kBdLkNSkxXNh6x,Animals,Maroon 5,2014,62,"pop, pop rock",0.000185,0.742,0,4,0.593,-6.46,0,0.0898,189.868,4,0.328,1
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,2015,48,"barbadian pop, dance pop, pop, pop rap, urban contemporary",0.0509,0.728,1.94E-06,1,0.257,-4.981,1,0.0621,102.99,4,0.395,0
4T0ScSPdQKmGvruK7pavNP,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,2015,49,"atl hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",0.0389,0.607,0,2,0.19,-7.68,1,0.0498,81.997,4,0.891,0
0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,T-Wayne,2015,50,"houston rap, pop rap",0.0577,0.472,0,11,0.114,-7.116,1,0.218,135.051,4,0.412,1
4MRT0dDbhqFKl67WzhUbSw,Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2015,51,"pop, hip hop, pop rap, dance pop, rap",0.405,0.495,0,8,0.0969,-7.245,0,0.592,179.196,3,0.255,1
5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,Sia,2015,52,"australian dance, australian pop, pop",0.0117,0.791,1.48E-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499,1
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,2015,53,"dance pop, pop, post-teen pop",0.00425,0.61,0.000105,5,0.14,-5.639,0,0.0382,114.06,4,0.336,1
0fYVliAYKHuPmECRs1pbRf,Renegades,X Ambassadors,2015,54,"modern alternative rock, modern rock, pop, pop rap, pop rock, rock, stomp pop",0.0144,0.862,0.0597,2,0.229,-6.003,1,0.0905,90.052,4,0.528,1
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),Usher Featuring Juicy J,2015,55,"atl hip hop, dance pop, pop, r&b, south carolina hip hop, urban contemporary, crunk, dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, trap",0.205,0.464,0,4,0.0902,-8.337,1,0.178,112.974,4,0.457,1
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande & The Weeknd,2015,56,pop,0.00937,0.714,0,1,0.0764,-4.389,0,0.0334,98.992,4,0.24,1
2WYs5LxOZfEyURXu7V0O1a,Stay With Me,Sam Smith,2014,10,"aesthetic rap, sad rap",0.302,0.844,0,9,0.374,-7.649,1,0.335,126.677,5,0.335,0
57kR5SniQIbsbVoIjjOUDa,You Know You Like It,DJ Snake & AlunaGeorge,2015,59,pop,0.0141,0.725,2.46E-06,5,0.306,-5.346,0,0.188,196.093,4,0.247,1
5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,Fall Out Boy,2015,60,"emo, modern rock, rock",0.103,0.962,0.000174,4,0.264,-2.616,0,0.0895,149.963,4,0.676,1
02M6vucOvmRfMxTXDUwRXu,44388,Beyonce,2015,61,"dance pop, pop, r&b",0.0128,0.705,0,9,0.126,-5.137,0,0.126,136.024,4,0.56,1
6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,Selena Gomez,2015,62,"dance pop, pop, post-teen pop",0.053,0.789,0,7,0.142,-4.874,0,0.0377,83.066,4,0.621,1
11qh54D0PKkBwelpDxxiEU,Girl Crush,Little Big Town,2015,63,"contemporary country, country, country dawn, country road",0.842,0.225,0,0,0.112,-10.22,1,0.0302,173.788,3,0.355,1
4NYwy0R3NdvORX2B6OZXBT,Slow Motion,Trey Songz,2015,64,"dance pop, hip pop, pop, r&b, southern hip hop, trap, urban contemporary",0.679,0.408,3.92E-05,7,0.11,-7.834,0,0.0388,94.947,4,0.291,1
2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,2015,65,"boy band, pop, post-teen pop, talent show",0.109,0.703,0,0,0.0657,-5.672,0,0.0369,138.113,4,0.595,1
3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,2015,66,"hip hop, pop rap, rap",0.0743,0.673,4.06E-05,10,0.124,-6.846,0,0.0503,105.113,4,0.491,1
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,2015,67,"dance pop, pop",0.093,0.593,1.65E-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104,1
5Eg4TsPcqNbIjd8ADMZosg,Chains,Nick Jonas,2015,68,"dance pop, pop, post-teen pop, viral pop",0.0151,0.611,0,0,0.0757,-5.881,0,0.0459,76.006,4,0.121,1
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),Meek Mill Featuring Chris Brown & Nicki Minaj,2015,69,"pop, pop rap, dance pop, rap",0.0242,0.658,0,11,0.118,-5.288,0,0.203,77.521,4,0.251,1
4scpF6J5uMBvoh6sFB7EL1,No Type,Rae Sremmurd,2015,70,"hip hop, melodic rap, mississippi hip hop, pop rap, rap, southern hip hop, trap",0.0158,0.486,3.78E-06,6,0.0925,-7.803,1,0.159,125.01,4,0.239,1
3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,2015,71,"folk-pop, modern rock, pop, pop rock",0.431,0.731,0,1,0.151,-6.694,1,0.0379,101.654,4,0.51,1
3G7XYAwtxtoGK7fAm4IlD9,Classic Man (feat. Roman GianArthur),Jidenna Featuring Roman GianArthur,2015,72,ghanaian hip hop,0.185,0.585,0,8,0.292,-6.058,1,0.0348,94.072,4,0.585,1
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,Elle King,2015,73,modern blues rock,0.0183,0.921,0,7,0.0576,-2.882,1,0.085,139.988,4,0.446,1
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Meghan Trainor,2015,74,"dance pop, hip pop, pop, post-teen pop",0.375,0.782,0,1,0.317,-4.789,1,0.185,79.427,4,0.832,1
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Charlie Puth Featuring Meghan Trainor,2015,75,motown,0.43,0.6,0,7,0.184,-10.87,1,0.032,129.991,4,0.8,1
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor Featuring John Legend,2015,76,pop,0.4,0.53,0,0,0.177,-7.259,1,0.0434,108.038,3,0.417,1
14OxJlLdcHNpgsm4DRwDOB,Habits (Stay High),Tove Lo,2014,32,"dance pop, electropop, metropopolis, pop, post-teen pop, swedish electropop, swedish pop, swedish synthpop",0.0702,0.65,6.69E-05,5,0.0829,-3.539,1,0.0313,110.02,4,0.347,0
416MsJxvxSKY96DCmbJIRs,The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,2015,78,soundtrack,0.344,0.0743,3.45E-05,9,0.212,-18.071,0,0.0408,53.863,4,0.145,1
0aMHIW1lqrulVCx0LLlr6a,Cocoa Butter Kisses,O.T. Genasis,2015,79,"hip hop, pop rap, chicago rap, conscious hip hop, rap, trap",0.0518,0.645,0,6,0.145,-7.777,0,0.222,125.795,4,0.203,1
0puf9yIluy9W0vpMEUoAnN,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",2014,27,"pop, pop rap, dance pop",0.26,0.786,0,0,0.38,-3.417,0,0.091,150.028,4,0.751,0
64GRDrL1efgXclrhVCeuA0,Lay Me Down,Sam Smith,2015,81,pop,0.919,0.19,0,4,0.107,-11.138,1,0.0373,125.319,4,0.326,1
64sn7wgJfeQKY3Jisnl59w,Tuesday's Gone,I LOVE MAKONNEN Featuring Drake,2015,82,"album rock, blues rock, classic rock, country rock, hard rock, mellow gold, rock, southern rock",0.0778,0.615,5.68E-06,9,0.0601,-8.636,1,0.0295,146.488,3,0.41,1
3Ga6eKrUFf12ouh9Yw3v2D,Downtown,Lady Antebellum,2013,93,"funk carioca, funk pop, pagode baiano, pop nacional, latin, reggaeton, reggaeton colombiano, trap latino",0.18,0.679,7.26E-05,4,0.068,-4.985,0,0.135,166.008,4,0.619,1
1TwLKNsCnhi1HxbIi4bAW0,House Party,Sam Hunt,2015,85,"contemporary country, country pop",0.113,0.861,0,8,0.026,-5.251,1,0.0514,103.966,4,0.859,1
0k6DnZMLoEUH8NGD5zh2SE,Ayo,Chris Brown & Tyga,2015,86,"pop rap, dance pop, rap",0.0399,0.563,0,6,0.0851,-5.095,1,0.0443,98.031,4,0.682,1
5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,Luke Bryan,2015,87,"contemporary country, country, country road",0.196,0.86,0,1,0.087,-2.315,1,0.0461,172.064,4,0.818,1
1bzM1cd6oqFozdr4wK6HdR,Blessings,Big Sean Featuring Drake,2015,88,"hip hop, rap",0.333,0.621,0,1,0.122,-7.634,1,0.275,118.895,4,0.15,1
2ixsaeFioXJmMgkkbd4uj1,Budapest,George Ezra,2015,89,"folk-pop, modern rock, neo-singer-songwriter, pop, pop rock",0.0846,0.455,0,5,0.11,-8.303,1,0.0276,127.812,4,0.389,1
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,2014,25,"australian dance, australian pop, pop",0.0197,0.787,6.07E-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572,0
7FC9Lng8iXU081lbigu8m8,Heartbeat Song,Kelly Clarkson,2015,91,"dance pop, neo mellow, pop, pop rock, post-teen pop, talent show",0.0137,0.798,0,6,0.0627,-3.66,1,0.0489,149.109,4,0.479,1
3pXF1nA74528Edde4of9CC,Don't,Ed Sheeran,2014,52,"kentucky hip hop, pop, pop rap, r&b, rap, trap",0.223,0.356,0,11,0.0963,-5.556,0,0.195,96.991,4,0.189,1
6I3mqTwhRpn34SLVafSH7G,Ghost,Ella Henderson,2015,93,"canadian pop, pop",0.185,0.741,2.91E-05,2,0.415,-5.569,1,0.0478,153.96,4,0.441,1
3nAq2hCr1oWsIU54tS98pL,Waves,Mr. Probz,2015,95,"chicago rap, rap",0.0528,0.586,7.33E-06,10,0.339,-4.57,1,0.0382,96.091,4,0.0681,1
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),Ne-Yo Featuring Juicy J,2015,97,"conscious hip hop, hip hop, north carolina hip hop, rap, experimental pop, indie surf, art pop",0.0193,0.74,0.0784,1,0.229,-10.363,1,0.0807,118.008,4,0.183,1
5O2P9iiztwhomNh8xkR9lJ,Night Changes,One Direction,2015,98,"boy band, pop, post-teen pop, talent show",0.859,0.52,0,8,0.115,-7.747,1,0.0353,120.001,4,0.37,1
5lFDtgWsjRJu8fPOAyJIAK,Back To Back,Drake,2015,99,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.00855,0.48,0,1,0.116,-3.728,0,0.356,86.976,4,0.382,1
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris & Disciples,2015,100,"edm, house, uk dance",0.0392,0.868,0.00169,11,0.388,-4.373,0,0.0731,122.003,4,0.336,1
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,2016,1,"canadian pop, pop",0.835,0.378,0,4,0.28,-9.828,1,0.438,100.418,4,0.515,0
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,2016,2,"canadian pop, pop",0.0797,0.76,0,0,0.299,-3.669,0,0.045,99.945,4,0.41,0
1zi7xx7UVEFkmKfv06H8x0,One Dance,Drake Featuring WizKid & Kyla,2016,3,"canadian hip hop, canadian pop, hip hop, rap, toronto rap, afro dancehall, afropop, azonto, nigerian hip hop, nigerian pop, uk funky",0.00776,0.625,0.0018,1,0.329,-5.609,1,0.0536,103.967,4,0.37,0
2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole,2012,63,"conscious hip hop, hip hop, north carolina hip hop, rap",0.0531,0.427,0,2,0.307,-6.903,1,0.106,93.004,4,0.216,1
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,twenty one pilots,2016,5,"modern rock, rock",0.0462,0.637,2.29E-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648,0
275a9yzwGB6ncAW4SxY7q3,Panda,Desiigner,2016,6,"pop rap, rap, trap, viral trap",0.0292,0.731,0,10,0.369,-5.503,0,0.414,145.245,4,0.266,0
62PaSfnXSMyLshYJrlTuL3,Hello,Adele,2015,35,"british soul, pop, pop soul, uk pop",0.33,0.43,0,5,0.0854,-6.134,0,0.0305,78.991,4,0.288,0
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers Featuring Daya,2016,8,"pop, electropop, edm, dance pop, tropical house, pop dance",0.157,0.869,0.00508,11,0.136,-5.094,1,0.172,159.803,4,0.422,0
1WkMMavIMc4JZ8cfMmxHkI,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016,9,"dance pop, pop",0.0106,0.832,0,0,0.0968,-5.72,1,0.0682,113.035,4,0.7,0
7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers Featuring Halsey,2016,10,"pop, electropop, dance pop",0.414,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661,0
5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,2016,12,"danish pop, pop, scandipop",0.287,0.473,0,10,0.391,-5.829,1,0.0514,119.992,4,0.34,0
4pAl7FkDMNBsjykPXo91B3,Needed Me,Rihanna,2016,13,"barbadian pop, dance pop, pop, pop rap, urban contemporary",0.11,0.314,0,5,0.0825,-8.091,0,0.244,110.898,4,0.296,0
6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,2016,14,"dance pop, miami hip hop, pop, pop rap",0.0215,0.702,0,7,0.128,-4.792,0,0.0499,94.006,4,0.74,0
1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,2016,15,"pop, edm, dance pop",0.0353,0.714,8.42E-06,7,0.0843,-6.645,0,0.111,101.969,4,0.71,0
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),Fifth Harmony Featuring Ty Dolla $ign,2016,16,pop,0.103,0.585,3.94E-06,8,0.0644,-5.861,1,0.0432,105.017,4,0.593,0
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),Calvin Harris Featuring Rihanna,2016,17,"pop, pop rap, dance pop",0.199,0.927,0.119,9,0.148,-2.787,0,0.0332,123.962,4,0.465,0
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,DNCE,2016,18,"dance pop, pop, post-teen pop",0.152,0.753,0,4,0.0371,-5.446,0,0.0517,119.002,4,0.896,0
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy x Bebe Rexha,2016,19,pop,0.0184,0.674,0,0,0.158,-6.518,0,0.0959,111.995,4,0.389,0
2Z8WuEywRWYTKe1NybPQEW,Ride,twenty one pilots,2016,20,"modern rock, rock",0.00835,0.713,0,6,0.113,-5.355,1,0.0393,74.989,4,0.566,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,twenty one pilots,2016,21,"modern rock, rock",0.0841,0.396,3.58E-05,4,0.105,-9.348,0,0.0286,90.024,4,0.548,0
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,Zayn,2016,22,"dance pop, pop, post-teen pop, uk pop",0.117,0.7,0,11,0.0939,-4.275,1,0.0456,124.944,4,0.438,0
5jsw9uXEGuKyJzs0boZ1bT,Stitches,Shawn Mendes,2015,36,"canadian pop, dance pop, pop, viral pop",0.0151,0.754,0,1,0.0486,-6.684,1,0.0615,149.789,4,0.755,0
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,2015,30,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.00258,0.628,0.00019,2,0.0504,-7.863,1,0.0551,134.966,4,0.552,0
7zsXy7vlHdItvUSH8EwQss,Cold Water,Major Lazer Featuring Justin Bieber & MO,2016,25,"pop, dance pop, tropical house",0.0736,0.798,0,6,0.156,-5.092,0,0.0432,92.943,4,0.501,0
0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),Adele,2016,26,"british soul, pop, pop soul, uk pop",0.0355,0.533,3.48E-06,6,0.172,-8.363,0,0.0865,164.069,4,0.567,0
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix,The Chainsmokers Featuring Rozes,2016,27,slap house,0.0143,0.719,0.00777,8,0.359,-5.472,1,0.0474,121.955,4,0.863,0
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,2016,28,"canadian pop, dance pop, pop, viral pop",0.106,0.819,0,10,0.107,-4.078,0,0.341,82.695,4,0.747,0
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Drake Featuring Rihanna,2016,29,"dance pop, pop, uk pop",0.64,0.372,0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,0
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future Featuring The Weeknd,2016,30,"atl hip hop, pop rap, rap, southern hip hop, trap, canadian contemporary r&b, canadian pop, pop",0.337,0.331,0.283,8,0.146,-7.789,1,0.0725,143.974,4,0.102,0
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,Justin Bieber,2015,33,"canadian pop, pop",0.59,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,4,0.793,0
7fBv7CLKzipRk6EC6TWHOB,The Hills,The Weeknd,2015,10,"canadian contemporary r&b, canadian pop, pop",0.0671,0.564,0,0,0.135,-7.063,0,0.0515,113.003,4,0.137,0
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,2016,33,"dance pop, pop",0.0114,0.701,0,7,0.108,-5.921,1,0.146,162.958,4,0.497,0
0qy5D3OJre7SPJNMOL9I71,Broccoli,D.R.A.M. Featuring Lil Yachty,2016,34,rap,0.236,0.525,0,8,0.057,-7.39,1,0.132,145.99,4,0.708,0
3pXF1nA74528Edde4of9CC,Don't,Ed Sheeran,2014,52,"kentucky hip hop, pop, pop rap, r&b, rap, trap",0.223,0.356,0,11,0.0963,-5.556,0,0.195,96.991,4,0.189,1
27GmP9AWRs744SzKcpJsTZ,Jumpman,Drake & Future,2016,37,rap,0.0559,0.553,0,1,0.332,-7.286,1,0.187,142.079,4,0.656,0
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash Featuring Olivia O'Brien,2016,38,"pop, electropop, alt z",0.687,0.275,0,6,0.101,-13.4,0,0.3,92.6,4,0.18,0
1BZG99C7Co1r6QUC3zaS59,Same Old Love,Selena Gomez,2016,40,"dance pop, pop, post-teen pop",0.0223,0.593,0,11,0.214,-4.01,0,0.0304,98.02,4,0.438,0
3O8NlPh2LByMU9lSRSHedm,Controlla,Drake,2016,41,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0789,0.468,0,10,0.101,-11.083,0,0.185,92.287,4,0.349,0
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor Featuring John Legend,2015,76,pop,0.4,0.53,0,0,0.177,-7.259,1,0.0434,108.038,3,0.417,1
7soJgKhQTO8hLP2JPRkL5O,One Call Away,Charlie Puth,2016,43,"dance pop, pop, viral pop",0.403,0.613,0,1,0.115,-5.353,1,0.0344,91.024,4,0.47,0
13HVjjWUZFaWilh2QUJKsP,Let It Go,Idina Menzel,2014,21,"modern rock, neo mellow, pop, pop rock",0.818,0.311,1.65E-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246,0
6hmhG1b4LEyNuashVvuIAo,Never Forget You,Zara Larsson & MNEK,2016,46,"dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house, uk contemporary r&b, uk dance",0.00312,0.732,9.86E-06,11,0.269,-5.728,0,0.0457,145.992,4,0.276,0
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake Featuring Justin Bieber,2016,47,pop,0.0863,0.716,2.63E-05,8,0.135,-5.371,1,0.0349,99.988,4,0.163,0
27PmvZoffODNFW2p7ehZTQ,Don't Mind,Kent Jones,2016,48,"miami hip hop, viral trap",0.0235,0.771,0,8,0.063,-4.503,1,0.336,158.777,4,0.69,0
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,2016,49,"contemporary country, country, country pop, country road, modern country rock",0.401,0.666,0,7,0.0728,-4.081,0,0.0327,78.077,4,0.564,0
37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth Featuring Selena Gomez,2016,50,"pop, dance pop",0.621,0.563,0,1,0.179,-8.053,0,0.134,100.017,4,0.352,1
