Spotify ID            ,Title                                                                                           ,Artists                                                                                  ,Year,Rank,Acousticness,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo  ,Time Signature,Valence,Top 100
3A2yGHWIzmGEIolwonU69h,Act Up                                                                                          ,City Girls                                                                               ,2019,68  ,0.0167      ,0.638 ,0.0             ,8  ,0.111   ,-4.713  ,1   ,0.189      ,97.075 ,4             ,0.313  ,1
58q2HKrzhC3ozto2nDdN4z,I Like It                                                                                       ,"Cardi B, Bad Bunny & J Balvin"                                                          ,2018,7   ,0.099       ,0.726 ,0.0             ,5  ,0.372   ,-3.998  ,0   ,0.129      ,136.048,4             ,0.65   ,0
0lsRatBUs9HNIZAmoGABzk,Trampoline                                                                                      ,SHAED                                                                                    ,2019,70  ,0.488       ,0.412 ,0.00016         ,7  ,0.0659  ,-7.523  ,0   ,0.0301     ,126.754,4             ,0.537  ,1
6V7g6qM8wheMivMWrzbPTM,Leave Me Alone                                                                                  ,Flipp Dinero                                                                             ,2019,71  ,0.107       ,0.743 ,0.0             ,7  ,0.183   ,-2.806  ,1   ,0.0851     ,150.024,4             ,0.742  ,1
4OafepJy2teCjYJbvFE60J,breathin                                                                                        ,Ariana Grande                                                                            ,2019,72  ,0.0211      ,0.656 ,1.37e-05        ,8  ,0.213   ,-5.413  ,1   ,0.0433     ,100.049,4             ,0.364  ,1
4SSnFejRGlZikf02HLewEF,bury a friend                                                                                   ,Billie Eilish                                                                            ,2019,73  ,0.74        ,0.389 ,0.162           ,8  ,0.106   ,-14.505 ,1   ,0.332      ,120.046,4             ,0.196  ,1
5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna)                                                                ,Lil Baby                                                                                 ,2019,74  ,0.0509      ,0.578 ,0.0             ,10 ,0.0796  ,-4.669  ,0   ,0.375      ,158.896,4             ,0.698  ,1
5ygDXis42ncn6kYG14lEVG,Baby Shark                                                                                      ,Pinkfong                                                                                 ,2019,75  ,0.259       ,0.886 ,0.0             ,8  ,0.0559  ,-1.746  ,1   ,0.112      ,115.056,4             ,0.777  ,1
5KBARWIxeMGkvUax9VtVC9,My Type                                                                                         ,Saweetie                                                                                 ,2019,76  ,0.000677    ,0.811 ,0.0             ,2  ,0.0672  ,-6.294  ,1   ,0.258      ,105.038,4             ,0.587  ,1
0PQoUlzP7ILdcrzpajHXc0,Worth It                                                                                        ,YK Osiris                                                                                ,2019,77  ,0.517       ,0.535 ,0.0             ,5  ,0.0942  ,-4.054  ,0   ,0.0638     ,124.008,5             ,0.459  ,1
0DiDStADDVh3SvAsoJAFMk,Only Human                                                                                      ,Jonas Brothers                                                                           ,2019,78  ,0.108       ,0.496 ,0.0             ,0  ,0.0645  ,-5.883  ,1   ,0.0722     ,94.01  ,4             ,0.874  ,1
6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots                                                                                  ,Luke Bryan                                                                               ,2019,79  ,0.129       ,0.682 ,0.0             ,2  ,0.328   ,-3.728  ,1   ,0.205      ,131.983,4             ,0.634  ,1
6CTWathupIiDs7U4InHnDA,Trip                                                                                            ,Ella Mai                                                                                 ,2018,92  ,0.225       ,0.61  ,0.0             ,11 ,0.107   ,-5.628  ,0   ,0.144      ,79.882 ,4             ,0.358  ,1
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine)                                                                         ,A Boogie Wit da Hoodie Featuring 6ix9ine                                                 ,2019,82  ,0.0153      ,0.662 ,0.0             ,9  ,0.111   ,-5.239  ,1   ,0.303      ,93.023 ,4             ,0.434  ,1
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?                                                                               ,Sam Smith                                                                                ,2019,83  ,0.153       ,0.682 ,0.0             ,1  ,0.0763  ,-4.931  ,0   ,0.0925     ,110.567,5             ,0.345  ,1
6epn3r7S14KUqlReYr77hA,Baby                                                                                            ,Lil Baby & DaBaby                                                                        ,2019,84  ,0.0401      ,0.859 ,0.0             ,5  ,0.111   ,-5.237  ,0   ,0.137      ,65.043 ,4             ,0.535  ,1
2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her                                                                          ,Thomas Rhett                                                                             ,2019,85  ,0.0272      ,0.85  ,0.0             ,2  ,0.181   ,-3.966  ,1   ,0.0308     ,113.0  ,4             ,0.883  ,1
19kUPdKTp85q9RZNwaXM15,Good as You                                                                                     ,Kane Brown                                                                               ,2019,86  ,0.4         ,0.516 ,0.0             ,8  ,0.142   ,-6.05   ,1   ,0.0373     ,153.831,4             ,0.769  ,1
2LNMhZ3YijTO7USmqjgJfG,CLOUT COBAIN | CLOUT CO13A1N                                                                    ,Offset Featuring Cardi B                                                                 ,2019,87  ,0.591       ,0.448 ,0.0             ,10 ,0.109   ,-4.771  ,0   ,0.0539     ,120.055,4             ,0.588  ,1
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani)                                                                        ,Khalid & Normani                                                                         ,2018,19  ,0.0956      ,0.648 ,0.0             ,6  ,0.134   ,-5.626  ,1   ,0.0449     ,143.955,4             ,0.338  ,0
4hPpVbbakQNv8YTHYaOJP4,One Thing Right                                                                                 ,Marshmello & Kane Brown                                                                  ,2019,89  ,0.0667      ,0.623 ,0.0             ,4  ,0.582   ,-2.253  ,1   ,0.0451     ,88.042 ,4             ,0.439  ,1
2rMAtCaTj16NptyVfEIeAC,Cash Shit (feat. DaBaby)                                                                        ,Megan Thee Stallion Featuring DaBaby                                                     ,2019,90  ,0.0218      ,0.635 ,0.0             ,1  ,0.0946  ,-4.904  ,1   ,0.416      ,130.028,4             ,0.549  ,1
42fw0rxRO2xbesF6mJfd4Y,Tequila                                                                                         ,Dan + Shay                                                                               ,2018,32  ,0.0312      ,0.581 ,0.0             ,11 ,0.132   ,-5.731  ,1   ,0.0281     ,86.016 ,4             ,0.494  ,0
5BJMeoCXXgbRAWfp6fTulr,Shotta Flow (feat. Blueface) [Remix]                                                            ,NLE Choppa                                                                               ,2019,92  ,0.0251      ,0.511 ,0.0             ,2  ,0.14    ,-4.768  ,1   ,0.421      ,120.077,4             ,0.567  ,1
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)                                             ,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign"                                       ,2019,93  ,0.00485     ,0.814 ,1.96e-06        ,0  ,0.214   ,-4.568  ,1   ,0.155      ,98.985 ,4             ,0.57   ,1
4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It                                                                              ,Florida Georgia Line                                                                     ,2019,94  ,0.582       ,0.708 ,0.0             ,4  ,0.0796  ,-4.791  ,1   ,0.0376     ,119.964,4             ,0.558  ,1
5AnSllIrgGsCZzZJkVnApx,Eyes On You                                                                                     ,Chase Rice                                                                               ,2019,96  ,0.323       ,0.652 ,0.0             ,9  ,0.201   ,-6.982  ,1   ,0.0281     ,97.155 ,4             ,0.476  ,1
08tq1XcHwVt5PHXUo87i0D,All To Myself                                                                                   ,Dan + Shay                                                                               ,2019,97  ,0.208       ,0.781 ,0.0             ,1  ,0.125   ,-4.616  ,1   ,0.0313     ,94.975 ,4             ,0.565  ,1
0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House)                                                                   ,Ariana Grande & Social House                                                             ,2019,98  ,0.119       ,0.795 ,0.0             ,10 ,0.159   ,-3.731  ,0   ,0.461      ,190.097,4             ,0.702  ,1
7DHApOHsIFo7EyfieArYGE,Walk Me Home                                                                                    ,P!nk                                                                                     ,2019,99  ,0.0507      ,0.453 ,0.0             ,1  ,0.179   ,-6.119  ,1   ,0.0445     ,88.039 ,3             ,0.432  ,1
6Hj9jySrnFppAI0sEMCZpJ,Robbery                                                                                         ,Juice WRLD                                                                               ,2019,100 ,0.328       ,0.692 ,0.0             ,2  ,0.153   ,-5.122  ,1   ,0.0457     ,159.966,5             ,0.578  ,1
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights                                                                                 ,The Weeknd                                                                               ,2020,1   ,0.00146     ,0.73  ,9.54e-05        ,1  ,0.0897  ,-5.934  ,1   ,0.0598     ,171.005,4             ,0.334  ,0
21jGcNKet2qwijlDFuPiPb,Circles                                                                                         ,Post Malone                                                                              ,2019,62  ,0.192       ,0.762 ,0.00244         ,0  ,0.0863  ,-3.497  ,1   ,0.0395     ,120.042,4             ,0.553  ,1
0nbXyq5TXYPCO7pr3N8S4I,The Box                                                                                         ,Roddy Ricch                                                                              ,2020,3   ,0.104       ,0.586 ,0.0             ,10 ,0.79    ,-6.687  ,0   ,0.0559     ,116.971,4             ,0.642  ,0
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now                                                                                 ,Dua Lipa                                                                                 ,2020,4   ,0.0125      ,0.793 ,0.0             ,11 ,0.0952  ,-4.521  ,0   ,0.0842     ,123.941,4             ,0.677  ,0
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch)                                                                    ,Post Malone Featuring 21 Savage                                                          ,2017,56  ,0.247       ,0.69  ,0.0             ,11 ,0.101   ,-7.956  ,1   ,0.164      ,89.977 ,4             ,0.497  ,1
3jjujdWJ72nww5eGnfs2E7,Adore You                                                                                       ,Harry Styles                                                                             ,2020,6   ,0.0237      ,0.771 ,7e-06           ,8  ,0.102   ,-3.675  ,1   ,0.0483     ,99.048 ,4             ,0.569  ,0
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake)                                                                      ,Future Featuring Drake                                                                   ,2020,7   ,0.0706      ,0.609 ,0.0             ,2  ,0.152   ,-5.831  ,0   ,0.481      ,142.037,4             ,0.508  ,0
7yFhA2fUsL2oIMWlw5DaHQ,The Bones                                                                                       ,Maren Morris                                                                             ,2020,9   ,0.278       ,0.57  ,0.0             ,11 ,0.0963  ,-6.642  ,0   ,0.0347     ,77.002 ,4             ,0.334  ,0
7qEHsqek33rTcFNT9PFqLf,Someone You Loved                                                                               ,Lewis Capaldi                                                                            ,2019,27  ,0.751       ,0.405 ,0.0             ,1  ,0.105   ,-5.679  ,1   ,0.0319     ,109.891,4             ,0.446  ,0
3Dv1eDb0MEgF93GpLXlucZ,Say So                                                                                          ,Doja Cat                                                                                 ,2020,11  ,0.256       ,0.673 ,3.57e-06        ,11 ,0.0904  ,-4.577  ,0   ,0.158      ,110.962,4             ,0.786  ,0
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey                                                                                    ,Tones And I                                                                              ,2020,14  ,0.692       ,0.588 ,0.000104        ,6  ,0.149   ,-6.4    ,0   ,0.0924     ,98.027 ,4             ,0.513  ,0
696DnlkuDOXcMAnKlTgXXK,ROXANNE                                                                                         ,Arizona Zervas                                                                           ,2020,16  ,0.0522      ,0.601 ,0.0             ,6  ,0.46    ,-5.616  ,0   ,0.148      ,116.735,5             ,0.457  ,0
364dI1bYnvamSnBJ8JcNzN,Intentions                                                                                      ,Justin Bieber Featuring Quavo                                                            ,2020,17  ,0.317       ,0.553 ,0.0             ,9  ,0.105   ,-6.644  ,1   ,0.0552     ,148.014,4             ,0.86   ,0
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted                                                                             ,Billie Eilish                                                                            ,2020,18  ,0.902       ,0.225 ,0.657           ,6  ,0.106   ,-14.454 ,0   ,0.0994     ,120.006,4             ,0.243  ,0
0zLCBJZSiELJf02ucPP9wb,Roses - Imanbek Remix                                                                           ,The Chainsmokers Featuring Rozes                                                         ,2016,27  ,0.0143      ,0.719 ,0.00777         ,8  ,0.359   ,-5.472  ,1   ,0.0474     ,121.955,4             ,0.863  ,0
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar                                                                                ,Harry Styles                                                                             ,2020,20  ,0.122       ,0.816 ,0.0             ,0  ,0.335   ,-4.209  ,1   ,0.0465     ,95.39  ,4             ,0.557  ,0
2gMXnyrvIjhVBUZwvLZDMP,Before You Go                                                                                   ,Lewis Capaldi                                                                            ,2020,21  ,0.604       ,0.575 ,0.0             ,3  ,0.0885  ,-4.858  ,1   ,0.0573     ,111.881,4             ,0.183  ,0
1ZMiCix7XSAbfAJlEZWMCp,Falling                                                                                         ,Trevor Daniel                                                                            ,2020,22  ,0.839       ,0.267 ,1.46e-06        ,4  ,0.089   ,-6.502  ,1   ,0.0299     ,110.011,4             ,0.0592 ,0
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)"                                                             ,Dan + Shay & Justin Bieber                                                               ,2020,23  ,0.153       ,0.63  ,0.0             ,10 ,0.111   ,-4.644  ,1   ,0.0259     ,89.991 ,4             ,0.43   ,0
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion)                                                                 ,Cardi B Featuring Megan Thee Stallion                                                    ,2020,24  ,0.0194      ,0.454 ,0.0             ,1  ,0.0824  ,-7.509  ,1   ,0.375      ,133.073,4             ,0.357  ,0
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch)                                                                      ,Mustard & Roddy Ricch                                                                    ,2020,25  ,0.392       ,0.545 ,0.0             ,7  ,0.151   ,-6.678  ,1   ,0.0735     ,97.008 ,4             ,0.244  ,0
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo                                                                                 ,Lil Mosey                                                                                ,2020,27  ,0.207       ,0.554 ,0.0             ,0  ,0.132   ,-7.909  ,1   ,0.0383     ,99.034 ,4             ,0.349  ,0
4EWCNWgDS8707fNSZ1oaA5,Heartless                                                                                       ,The Weeknd                                                                               ,2020,28  ,0.0515      ,0.647 ,0.0             ,10 ,0.248   ,-5.983  ,0   ,0.136      ,87.999 ,4             ,0.654  ,0
6Ozh9Ok6h4Oi1wUSLtBseN,BOP                                                                                             ,DaBaby                                                                                   ,2020,29  ,0.189       ,0.787 ,0.0             ,11 ,0.129   ,-3.909  ,1   ,0.367      ,126.77 ,4             ,0.836  ,0
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me                                                                             ,Selena Gomez                                                                             ,2020,30  ,0.556       ,0.343 ,0.0             ,4  ,0.21    ,-8.985  ,1   ,0.0436     ,102.819,4             ,0.0978 ,0
6KgBpzTuTRPebChN0VTyzV,Good as Hell                                                                                    ,Lizzo                                                                                    ,2020,31  ,0.256       ,0.919 ,0.0             ,0  ,0.442   ,-3.18   ,0   ,0.0875     ,95.982 ,4             ,0.535  ,0
127QTOFJsJQp5LbJbu3A1y,Toosie Slide                                                                                    ,Drake                                                                                    ,2020,32  ,0.321       ,0.454 ,6.15e-06        ,1  ,0.114   ,-9.75   ,0   ,0.201      ,81.618 ,4             ,0.837  ,0
017PF4Q3l4DBUiWoXk4OWT,Break My Heart                                                                                  ,Dua Lipa                                                                                 ,2020,33  ,0.167       ,0.729 ,1.39e-06        ,4  ,0.349   ,-3.434  ,0   ,0.0883     ,113.013,4             ,0.467  ,0
5MwynWK9s4hlyKHqhkNn4A,Chasin' You                                                                                     ,Morgan Wallen                                                                            ,2020,34  ,0.657       ,0.591 ,0.0             ,7  ,0.11    ,-5.785  ,1   ,0.0277     ,97.074 ,4             ,0.489  ,0
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat)                                                                ,Jawsh 685 x Jason Derulo                                                                 ,2020,35  ,0.234       ,0.481 ,0.0             ,0  ,0.269   ,-8.52   ,0   ,0.0803     ,150.076,4             ,0.761  ,0
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake)                                                                       ,Chris Brown Featuring Drake                                                              ,2019,21  ,0.123       ,0.454 ,0.0             ,1  ,0.155   ,-6.756  ,0   ,0.153      ,92.928 ,4             ,0.136  ,0
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby)                                                                         ,Camila Cabello Featuring DaBaby                                                          ,2020,37  ,0.018       ,0.491 ,1.29e-05        ,8  ,0.0887  ,-6.024  ,1   ,0.0296     ,105.046,4             ,0.383  ,0
4saklk6nie3yiGePpBwUoc,Dynamite                                                                                        ,BTS                                                                                      ,2020,38  ,0.0112      ,0.765 ,0.0             ,6  ,0.0936  ,-4.41   ,0   ,0.0993     ,114.044,4             ,0.737  ,0
1IIKrJVP1C9N7iPtG6eOsK,Go Crazy                                                                                        ,Chris Brown & Young Thug                                                                 ,2020,39  ,0.316       ,0.578 ,0.0             ,0  ,0.25    ,-8.932  ,0   ,0.145      ,94.148 ,4             ,0.581  ,0
07KXEDMj78x68D884wgVEm,High Fashion (feat. Mustard)                                                                    ,Roddy Ricch Featuring Mustard                                                            ,2020,40  ,0.269       ,0.499 ,0.0             ,11 ,0.3     ,-8.442  ,0   ,0.114      ,97.956 ,4             ,0.511  ,0
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk)                                                            ,Drake Featuring Lil Durk                                                                 ,2020,41  ,0.244       ,0.518 ,3.47e-05        ,0  ,0.107   ,-8.871  ,1   ,0.134      ,133.976,4             ,0.522  ,0
598yNsG1JFrGd4n2kMoz7F,Woah                                                                                            ,Lil Baby                                                                                 ,2020,42  ,0.0177      ,0.602 ,0.0             ,11 ,0.178   ,-5.554  ,1   ,0.245      ,142.959,4             ,0.43   ,0
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head)                                                                ,Powfu Featuring beabadoobee                                                              ,2020,43  ,0.731       ,0.431 ,0.0             ,8  ,0.696   ,-8.765  ,0   ,0.135      ,144.026,4             ,0.348  ,0
0TK2YIli7K1leLovkQiNik,Señorita                                                                                        ,Shawn Mendes & Camila Cabello                                                            ,2019,15  ,0.037       ,0.54  ,0.0             ,9  ,0.0945  ,-6.039  ,0   ,0.0287     ,116.947,4             ,0.75   ,0
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM                                                                             ,Travis Scott                                                                             ,2020,45  ,0.0546      ,0.427 ,5.83e-06        ,7  ,0.21    ,-8.764  ,0   ,0.0317     ,76.469 ,4             ,0.0605 ,0
2Fxmhks0bxGSBdJ92vM42m,bad guy                                                                                         ,Billie Eilish                                                                            ,2019,4   ,0.328       ,0.425 ,0.13            ,7  ,0.1     ,-10.965 ,1   ,0.375      ,135.128,4             ,0.562  ,0
4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior)                                                                          ,24kGoldn Featuring iann dior                                                             ,2020,47  ,0.174       ,0.716 ,0.0             ,7  ,0.324   ,-3.671  ,0   ,0.0361     ,91.007 ,4             ,0.732  ,0
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande)                                                                 ,Lady Gaga & Ariana Grande                                                                ,2020,48  ,0.021       ,0.855 ,0.0             ,9  ,0.323   ,-3.764  ,1   ,0.0397     ,123.056,4             ,0.646  ,0
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby)                                                         ,Pop Smoke Featuring Lil Baby & DaBaby                                                    ,2020,49  ,0.114       ,0.586 ,0.0             ,6  ,0.193   ,-6.606  ,0   ,0.2        ,125.971,4             ,0.347  ,0
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life)                                                                       ,Black Eyed Peas X J Balvin                                                               ,2020,50  ,0.0334      ,0.716 ,0.00084         ,10 ,0.237   ,-7.037  ,0   ,0.0657     ,104.994,4             ,0.667  ,1
0lsRatBUs9HNIZAmoGABzk,Trampoline                                                                                      ,SHAED                                                                                    ,2019,70  ,0.488       ,0.412 ,0.00016         ,7  ,0.0659  ,-7.523  ,0   ,0.0301     ,126.754,4             ,0.537  ,1
2Y0wPrPQBrGhoLn14xRYCG,Come & Go (with Marshmello)                                                                     ,Juice WRLD x Marshmello                                                                  ,2020,54  ,0.0172      ,0.814 ,0.0             ,0  ,0.158   ,-5.181  ,1   ,0.0657     ,144.991,4             ,0.535  ,1
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts                                                                                     ,Lizzo                                                                                    ,2019,13  ,0.11        ,0.624 ,0.0             ,4  ,0.123   ,-3.046  ,0   ,0.114      ,158.087,4             ,0.412  ,0
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels                                                  ,JP Saxe Featuring Julia Michaels                                                         ,2020,56  ,0.866       ,0.473 ,0.0             ,1  ,0.109   ,-10.086 ,1   ,0.129      ,75.801 ,4             ,0.604  ,1
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg)                                                                         ,Lil Baby & 42 Dugg                                                                       ,2020,57  ,0.135       ,0.542 ,0.0             ,1  ,0.0877  ,-5.064  ,1   ,0.293      ,135.14 ,4             ,0.564  ,1
41L3O37CECZt3N7ziG2z7l,Yummy                                                                                           ,Justin Bieber                                                                            ,2020,58  ,0.366       ,0.514 ,0.0             ,9  ,0.116   ,-6.612  ,0   ,0.0897     ,145.921,4             ,0.494  ,1
7cA3PnUQDlUyBBwpRozQeo,One Man Band                                                                                    ,Old Dominion                                                                             ,2020,59  ,0.677       ,0.358 ,0.0             ,6  ,0.107   ,-8.331  ,1   ,0.0347     ,75.991 ,4             ,0.478  ,1
4TCc369aRPRubv1m8R1TBG,Got What I Got                                                                                  ,Jason Aldean                                                                             ,2020,60  ,0.621       ,0.58  ,1.72e-05        ,3  ,0.513   ,-6.658  ,0   ,0.029      ,159.847,3             ,0.303  ,1
1Cv1YLb4q0RzL6pybtaMLo,Sunday Best                                                                                     ,Surfaces                                                                                 ,2020,61  ,0.183       ,0.525 ,0.0             ,5  ,0.0714  ,-6.832  ,1   ,0.0578     ,112.022,4             ,0.694  ,1
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD)                                                                     ,Eminem Featuring Juice WRLD                                                              ,2020,62  ,0.145       ,0.745 ,0.0             ,10 ,0.292   ,-5.26   ,0   ,0.342      ,165.995,4             ,0.829  ,1
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again)                                                        ,Juice WRLD & YoungBoy Never Broke Again                                                  ,2020,63  ,0.0687      ,0.631 ,0.0             ,5  ,0.132   ,-5.884  ,0   ,0.343      ,180.051,4             ,0.425  ,1
3DA4SE262k6rdEtlHteNyq,Die From A Broken Heart                                                                         ,Maddie & Tae                                                                             ,2020,65  ,0.373       ,0.522 ,0.0             ,9  ,0.291   ,-6.633  ,1   ,0.0358     ,76.042 ,4             ,0.443  ,1
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake)                                                                           ,DJ Khaled Featuring Drake                                                                ,2020,66  ,0.057       ,0.56  ,0.0             ,5  ,0.134   ,-4.818  ,0   ,0.261      ,163.071,4             ,0.45   ,1
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You                                                                 ,Mariah Carey                                                                             ,2020,67  ,0.164       ,0.627 ,0.0             ,7  ,0.0708  ,-7.463  ,1   ,0.0384     ,150.273,4             ,0.35   ,1
14GwnOeC9qYEKEA6uOZepa,One Of Them Girls                                                                               ,Lee Brice                                                                                ,2020,68  ,0.294       ,0.79  ,0.0             ,4  ,0.107   ,-6.079  ,1   ,0.0462     ,95.987 ,4             ,0.8    ,1
10xuH52YSXHWFwCaF1fsDd,Hard To Forget                                                                                  ,Sam Hunt                                                                                 ,2020,69  ,0.23        ,0.689 ,0.0             ,4  ,0.57    ,-5.517  ,1   ,0.045      ,130.069,4             ,0.664  ,1
6NhS5LwYbJ6xD7BGvlWRJO,One Margarita                                                                                   ,Luke Bryan                                                                               ,2020,70  ,0.0969      ,0.842 ,0.0             ,9  ,0.169   ,-4.872  ,1   ,0.0464     ,89.997 ,4             ,0.738  ,1
1000nHvUdawXuUHgBod4Wv,Panini                                                                                          ,Lil Nas X                                                                                ,2019,40  ,0.342       ,0.594 ,0.0             ,5  ,0.123   ,-6.146  ,0   ,0.0752     ,153.848,4             ,0.475  ,0
7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred                                                                             ,Lil Baby                                                                                 ,2020,74  ,0.0286      ,0.641 ,0.0             ,6  ,0.316   ,-4.269  ,0   ,0.133      ,88.284 ,4             ,0.266  ,1
44gRhRi2OhEf7moAUj6MD1,The Bigger Picture                                                                              ,Lil Baby                                                                                 ,2020,76  ,0.0127      ,0.618 ,0.0             ,1  ,0.244   ,-5.756  ,1   ,0.334      ,96.459 ,3             ,0.153  ,1
0DiDStADDVh3SvAsoJAFMk,Only Human                                                                                      ,Jonas Brothers                                                                           ,2019,78  ,0.108       ,0.496 ,0.0             ,0  ,0.0645  ,-5.883  ,1   ,0.0722     ,94.01  ,4             ,0.874  ,1
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch)                                                           ,Pop Smoke Featuring 50 Cent & Roddy Ricch                                                ,2020,78  ,0.0221      ,0.618 ,3.77e-06        ,1  ,0.259   ,-5.655  ,1   ,0.104      ,99.7   ,4             ,0.286  ,1
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove                                                                                     ,Lil Baby                                                                                 ,2020,79  ,0.0174      ,0.552 ,0.0             ,4  ,0.122   ,-7.57   ,0   ,0.324      ,124.038,4             ,0.418  ,1
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber)                                                               ,Ariana Grande & Justin Bieber                                                            ,2020,80  ,0.223       ,0.45  ,0.0             ,8  ,0.382   ,-6.658  ,1   ,0.0418     ,178.765,3             ,0.537  ,1
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay)                                                                    ,Pop Smoke Featuring Lil Tjay                                                             ,2020,81  ,0.487       ,0.602 ,0.0             ,10 ,0.0848  ,-6.335  ,0   ,0.368      ,179.798,4             ,0.269  ,1
7lidXGPXPYLNThITAOTlkK,You should be sad                                                                               ,Halsey                                                                                   ,2020,82  ,0.143       ,0.585 ,0.0             ,2  ,0.109   ,-6.35   ,1   ,0.0277     ,110.94 ,4             ,0.324  ,1
79s5XnCN4TJKTVMSmOx8Ep,Dior                                                                                            ,Pop Smoke                                                                                ,2020,83  ,0.212       ,0.805 ,0.000389        ,7  ,0.408   ,-5.732  ,1   ,0.351      ,142.094,4             ,0.648  ,1
4nK5YrxbMGZstTLbvj6Gxw,Supalonely                                                                                      ,BENEE Featuring Gus Dapperton                                                            ,2020,84  ,0.305       ,0.631 ,3.04e-05        ,7  ,0.123   ,-4.689  ,1   ,0.0534     ,128.977,4             ,0.817  ,1
5Fhe63YOMZsGdB3CgCDuBi,Even Though I'm Leaving                                                                         ,Luke Combs                                                                               ,2020,85  ,0.225       ,0.755 ,0.0             ,2  ,0.301   ,-6.04   ,1   ,0.0319     ,77.962 ,4             ,0.624  ,1
39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS                                                                                      ,"THE SCOTTS, Travis Scott & Kid Cudi"                                                    ,2020,86  ,0.233       ,0.537 ,0.0             ,0  ,0.157   ,-7.648  ,0   ,0.0514     ,129.979,4             ,0.28   ,1
7f5trao56t7sB7f14QDTmp,Juicy                                                                                           ,Doja Cat & Tyga                                                                          ,2020,87  ,0.102       ,0.652 ,0.0             ,0  ,0.0697  ,-2.607  ,1   ,0.0669     ,170.031,4             ,0.483  ,1
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid                                                          ,Kane Brown With Swae Lee & Khalid                                                        ,2020,88  ,0.0469      ,0.626 ,2.58e-05        ,7  ,0.126   ,-8.415  ,1   ,0.0726     ,86.97  ,4             ,0.322  ,1
30RZAuEkYeDXvy46Iv6l7E,Homesick                                                                                        ,Kane Brown                                                                               ,2020,89  ,0.46        ,0.5   ,0.0             ,8  ,0.234   ,-8.82   ,1   ,0.0303     ,97.028 ,4             ,0.409  ,1
0kPeZAyIhIfeZNrtfjJGDB,Bluebird                                                                                        ,Miranda Lambert                                                                          ,2020,91  ,0.038       ,0.633 ,2.75e-06        ,7  ,0.124   ,-5.986  ,1   ,0.0348     ,81.984 ,4             ,0.613  ,1
